0	1	2	3	4	5	6	7	8	9	10	11	density
CHP2	LGR4	PTRH2	CDC14B	DBNDD1	CDK18	IRAK2	MAPK13	DCLK1	SMG1	FAM174B	TRAP1	10
CHP2	LGR4	ERN1	CDC14B	PRDM7	CDK18	IRAK2	MAPK14	DCLK1	SMG1	FANCI	TRAP1	10
CHP2	WT1	MAP3K3	CDC14B	C16orf3	CDK18	IRAK2	MAPK13	DCLK1	SMG1	FAM174B	TRAP1	10
CHP2	LGR4	RAD51C	CDC14B	AC133919.6	CDK18	IRAK2	MAPK13	DCLK1	SMG1	PRC1	UBN1	10
CHP2	LGR4	MAP3K3	GABBR2	C16orf3	CDK18	IRAK2	MAPK13	DCLK1	SMG1	C15orf32	TRAP1	10
CACNG3	LGR4	PPM1D	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	MCTP2	TRAP1	11
CHP2	HIPK3	RP11-178C3.1	TRIM14	DEF8	CDK18	EAF1	MAPK14	DCLK1	SMG1	PRC1	TRAP1	11
CHP2	LGR4	MAP3K3	CDC14B	SPIRE2	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	TRAP1	11
CHP2	LGR4	RAD51C	CDC14B	DBNDD1	CDK18	IRAK2	MAPK14	DCLK1	SMG1	GABARAPL3	TRAP1	11
CHP2	LGR4	RAD51C	TEX10	FANCA	CDK18	IRAK2	MAPK14	MAB21L1	SMG1	PRC1	TRAP1	11
CHP2	LGR4	MAP3K3	CDC14B	FANCA	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF710	TRAP1	11
CHP2	LIN7C	MAP3K3	CDC14B	CENPBD1	CDK18	IRAK2	MAPK14	RFC3	TMC5	FANCI	TRAP1	11
LAT	LGR4	PRKCA	COL15A1	DEF8	CDK18	IRAK2	PPIL1	DCLK1	SMG1	TICRR	TRAP1	11
CHP2	LGR4	RAD51C	CDC14B	AC133919.6	CDK18	IRAK2	MAPK13	SLC25A15	SMG1	ZNF774	TRAP1	11
CHP2	LGR4	PPM1E	CDC14B	FANCA	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	11
CHP2	LGR4	PRKCA	CDC14B	FANCA	CDK18	IRAK2	MAPK14	DCLK1	SMG1	KIF7	TRAP1	11
CHP2	C11orf91	MAP3K3	TRIM14	GAS8	CDK18	IRAK2	MAPK13	DCLK1	SMG1	NR2F2	TRAP1	11
CHP2	LGR4	MAP3K3	FAM22G	PRDM7	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF710	TRAP1	11
CHP2	LGR4	PPM1D	CDC14B	DEF8	CDK18	IRAK2	MAPK14	RFXAP	SMG1	PRC1	TRAP1	11
NFATC2IP	HIPK3	INTS2	CDC14B	C16orf3	CDK18	IRAK2	MAPK13	DCLK1	SMG1	FES	TRAP1	11
CHP2	LGR4	RNFT1	CDC14B	MC1R	CDK18	IRAK2	MAPK14	DCLK1	SMG1	ZNF774	TRAP1	11
CHP2	LGR4	CLTC	CDC14B	FANCA	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	11
CHP2	LGR4	RAD51C	STX17	MC1R	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	ABAT	11
CHP2	LGR4	PPM1D	CDC14B	PRDM7	CDK18	IRAK2	MAPK13	DCLK1	SMG1	ZNF774	TRAP1	11
CHP2	LGR4	RAD51C	CDC14B	MC1R	CDK18	IRAK2	MAPK13	POSTN	SMG1	ZNF774	TRAP1	11
