0	1	2	3	4	5	6	7	8	9	10	11	density
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	RPL32	RPL10A	RFC3	RPS15A	SEMA4B	PAM16	12
EIF3C	NAT10	POLG2	NCBP1	MC1R	PRELP	RPL32	ETV7	RFC3	RPS15A	VPS33B	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	PLEKHA6	RPL32	RPL10A	RFC3	RPS15A	TTLL13	TRAP1	12
NFATC2IP	NAT10	POLG2	NCBP1	PRDM7	LRRN2	RPL32	MAPK14	WBP4	RPS15A	FAM174B	PAM16	12
EIF3C	NAT10	POLG2	NCBP1	TCF25	LRRN2	RPL32	RPL10A	WBP4	RPS15A	FES	PAM16	12
EIF3C	NAT10	POLG2	NCBP1	C16orf3	LRRN2	RPL32	RPL10A	WBP4	RPS15A	FES	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	LSM3	STK38	RFC3	PDILT	RGMA	PAM16	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	PRELP	WNT7A	RPL10A	RFC3	RPS15A	IDH2	PAM16	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	PRELP	RPL32	RPL10A	RFC3	PDILT	FES	PAM16	12
EIF3C	GAS2	POLG2	MRPL50	PRDM7	LRRN2	LSM3	STK38	WBP4	RPS15A	TTLL13	CORO7	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	RPL32	LHFPL5	RFC3	RPS15A	TTLL13	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	CENPBD1	LRRN2	RPL32	PPARD	RFC3	RPS15A	WDR93	TRAP1	12
EIF3C	NAT10	GDPD1	NCBP1	CENPBD1	ATP2B4	RPL32	MAPK14	RFC3	RPS15A	WDR93	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	CENPBD1	PRELP	RPL32	MAPK13	MTRF1	RPS15A	TTLL13	PAM16	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	RPL32	RPL10A	RFC3	RPS15A	TTLL13	PAM16	12
EIF3C	NAT10	GDPD1	NCBP1	PRDM7	PRELP	RPL32	RPL10A	RFC3	RPS15A	VPS33B	TRAP1	12
EIF3C	LGR4	POLG2	NCBP1	PRDM7	PRELP	RPL32	C6orf89	RFC3	RPS15A	GABARAPL3	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	PRELP	AC034193.1	RPL10A	RFC3	RPS15A	C15orf32	TRAP1	12
EIF3C	NAT10	POLG2	ANKS6	PRDM7	PRELP	RPL32	RPL10A	SLC25A15	RPS15A	RGMA	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	C16orf3	LRRN2	RPL32	MAPK13	RFC3	RPS15A	KIF7	PAM16	12
NSMCE1	NAT10	POLG2	NCBP1	AC133919.6	LRRN2	TMEM43	RNF8	RFC3	TMC7	GABARAPL3	UBN1	12
EIF3C	NAT10	POLG2	NCBP1	CENPBD1	PRELP	RPL32	STK38	WBP4	RPS15A	VPS33B	PAM16	12
EIF3CL	NAT10	POLG2	NCBP1	FANCA	PRELP	RPL32	MAPK13	VWA8	RPS15A	TTLL13	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	RPL32	RPL10A	RFC3	RPS15A	PRC1	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	LSM3	RPL10A	WBP4	RPS15A	KIF7	PAM16	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	RPL32	RPL10A	RFC3	RPS15A	TTLL13	TRAP1	12
EIF3C	NAT10	DDX42	NCBP1	PRDM7	LRRN2	RPL32	ARMC12	NHLRC3	RPS15A	TTLL13	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	AC119673.1	LSM3	RPL10A	RFC3	RPS15A	TTLL13	TRAP1	12
EIF3C	CCDC73	POLG2	NCBP1	CENPBD1	PPP1R12B	RPL32	MAPK14	RFC3	RPS15A	TTLL13	PMM2	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	RPL32	RPL10A	NHLRC3	FOPNL	TTLL13	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LGR6	RPL32	STK38	RFC3	RPS15A	C15orf32	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	FANCA	LRRN2	RPL32	RPL10A	WBP4	RPS15A	KIF7	PAM16	12
EIF3C	NAT10	ICAM2	NCBP1	RP11-356C4.2	LRRN2	RPL32	RPL10A	RFC3	RPS15A	TTLL13	PAM16	12
EIF3C	NAT10	POLG2	NCBP1	C16orf3	LRRN2	RPL32	RPL10A	RFC3	RPS15A	PRC1	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	CENPBD1	PRELP	CHCHD4	RPL10A	RFC3	RPS15A	C15orf32	PAM16	12
EIF3C	NAT10	POLG2	NCBP1	TCF25	PRELP	RPL32	MAPK13	RFC3	RPS15A	FAM174B	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	C16orf3	LRRN2	RPL32	KCNK16	MTRF1	RPS15A	TTLL13	TRAP1	12
EIF3C	NAT10	CLTC	NCBP1	PRDM7	LRRN2	RPL32	MAPK13	VWA8	RPS15A	TTLL13	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	C16orf3	LAX1	RPL32	RPL10A	WBP4	RPS15A	TTLL13	TRAP1	12
EIF3C	NAT10	POLG2	NCBP1	CENPBD1	LRRN2	C3orf20	RPL10A	RFC3	RPS15A	ZNF710	SLX4	12
EIF3C	NAT10	POLG2	NCBP1	PRDM7	LRRN2	RPL32	RPL10A	PDS5B	RPS15A	TTLL13	USP7	12
