0	1	2	3	4	5	6	7	8	9	10	11	density
HACE1	RAB9A	KDM5B	SPRY2	STOX1	MTA3	DDI1	UBC	ZNF14	LRRC49	ZNF665	STX4	20
HACE1	BMP2K	KDM5B	MED14	ZRSR1	C1GALT1	DDI1	UBC	FAM82A2	ZNF135	ZNF665	STX4	20
HACE1	BMP2K	KDM5B	MED14	STOX1	ZNF259	DDI1	UBC	ZNF14	ZNF135	ZNF665	MBTPS2	20
HACE1	BMP2K	KDM5B	ZNF467	STOX1	MTA3	DDI1	UBC	ZNF14	MAPK1	ZNF665	HDDC3	20
HACE1	BMP2K	DTL	SPRY2	PRR5	B3GAT3	DDI1	UBC	ZNF14	ZNF135	ZXDA	STX4	20
HACE1	BMP2K	SLC1A5	MED14	STOX1	MTA3	DDI1	HSP90AA1	ZNF14	PDE4B	ZNF665	STX4	20
HACE1	BMP2K	DTL	PCDHB5	STOX1	MTA3	DDI1	UBC	ZNF14	ZNF135	ZNF665	HDDC3	20
HACE1	BMP2K	CCDC117	NOM1	EFR3B	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	20
HACE1	BMP2K	OLA1	ZNF467	ZRSR1	B3GAT3	DDI1	UBC	ZNF14	ZNF135	ZNF665	HDDC3	20
HACE1	BMP2K	SLC1A5	ZNF467	STK35	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	TTF1	20
HACE1	BMP2K	DTL	MED14	STOX1	MTA3	DDI1	UBC	ZNF14	PDE4B	EEF2K	STX4	20
HACE1	BMP2K	ATR	SPRY2	PRR5	MTA3	DDI1	RPRM	ZNF14	PDE4B	ZNF665	LCOR	21
HACE1	BMP2K	DTL	MED14	STOX1	USP8	DDI1	UBC	ZNF14	ZNF135	ZNF665	MRPS31	21
HACE1	BMP2K	KDM5B	MED14	PRR5	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	TTF1	21
HACE1	BMP2K	KDM5B	SPRY2	STOX1	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	GJC1	21
HACE1	BMP2K	KDM5B	SPRY2	STOX1	MTA3	ALAD	UBC	ZNF14	PDE4B	ZNF665	TTF1	21
PRAP1	BMP2K	KDM5B	MED14	STOX1	B3GAT3	DDI1	UBC	ZNF14	ZNF135	ZNF665	LCOR	21
HACE1	BMP2K	KDM5B	PLSCR1	STOX1	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	LCOR	21
HACE1	BMP2K	RAP1GAP2	MED14	STOX1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	TTF1	21
HACE1	BMP2K	KDM5B	ZNF467	STOX1	MTA3	DDI1	UBC	ZNF14	USF1	ZNF665	STX4	21
HACE1	BMP2K	KDM5B	MED14	EFR3B	C1GALT1	DDI1	UBC	ZNF14	WDR37	ZNF665	STX4	21
WBSCR27	BMP2K	KDM5B	MED14	ZRSR1	MYOG	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	21
HACE1	BMP2K	KDM5B	ZNF467	PRR5	B3GAT3	DDI1	UBC	ZNF14	DGKB	ZNF665	STX4	21
HACE1	BMP2K	KCND3	SPAG7	PRR5	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	AJUBA	21
HACE1	BMP2K	SLC1A5	MED14	LDOC1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	21
HACE1	BMP2K	KDM5B	ZNF467	LDOC1	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	AGPAT6	21
HACE1	BMP2K	RAP1GAP2	MED14	STOX1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	TBC1D3	21
HACE1	BMP2K	RPL23	ZNF467	STOX1	B3GAT3	DDI1	UBC	ZNF14	ZNF135	ZNF665	CPS1	21
HACE1	BMP2K	KDM5B	MPDZ	STOX1	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	AJUBA	21
HACE1	BMP2K	KDM5B	ZMIZ1	PRR5	C1GALT1	DDI1	C17orf85	ZNF14	PDE4B	ZNF665	LCOR	21
HACE1	BMP2K	SLC1A5	PCDHB5	PRR5	C1GALT1	DDI1	UBC	ZNF14	LRRC49	ZNF665	TTF1	21
HACE1	BMP2K	KDM5B	SPAG7	STOX1	B3GAT3	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	21
HACE1	BMP2K	KDM5B	SPRY2	STOX1	PIN4	DDI1	UBC	ZNF14	MAPK1	ZNF665	HDDC3	21
HACE1	BMP2K	CLCN5	ZNF467	ZRSR1	C1GALT1	DDI1	UBC	ZNF14	DGKB	ZNF665	STX4	21
HACE1	BMP2K	KDM5B	MED14	STOX1	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	LCOR	21
HACE1	BMP2K	KDM5B	SPRY2	STOX1	MTA3	DDI1	UBC	ZNF14	ZNF135	ZXDA	TTF1	21
HACE1	BMP2K	KDM5B	SPRY2	STOX1	C1GALT1	DDI1	YJEFN3	ZNF14	PDE4B	ZXDA	HDDC3	21
HACE1	BMP2K	RAP1GAP2	ZNF467	STOX1	B3GAT3	DDI1	UBC	ZNF14	DGKB	ZNF665	STX4	21
HACE1	EXOC3L1	KDM5B	SPRY2	STOX1	MTA3	DDI1	UBC	ZNF14	PDE4B	RNGTT	LCOR	21
ABCC1	BMP2K	KDM5B	MED14	STOX1	MTA3	DDI1	UBC	ZNF14	ZNF135	ZNF665	STX4	21
HACE1	ICT1	KDM5B	ZNF467	STOX1	MTA3	DDI1	UBC	ZNF14	ZNF135	ZXDA	HDDC3	22
HACE1	BMP2K	KDM5B	NUPL2	PRR5	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	LCOR	22
HACE1	BMP2K	KDM5B	MED14	STOX1	MTA3	MFAP2	UBC	ZNF14	ZNF135	ZNF665	LCOR	22
HACE1	RAB9A	KDM5B	SPRY2	STOX1	C1GALT1	DDI1	UBC	APLP1	PDE4B	ZNF486	MBTPS2	22
HACE1	BMP2K	KDM5B	MED14	STK35	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	22
HACE1	BMP2K	KDM5B	SPRY2	STOX1	MTA3	DDI1	UBC	CUL9	PDE4B	ZNF665	STX4	22
HACE1	BMP2K	KDM5B	SPRY2	PRR5	MTA3	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	22
HACE1	BMP2K	KDM5B	FSTL4	PRR5	C1GALT1	DDI1	DOCK9	ZNF14	PDE4B	ZNF665	PTRF	22
HACE1	BMP2K	KDM5B	MED14	PRR5	MTA3	DDI1	UBC	ZNF14	WDR37	ZNF665	ZSCAN5B	22
PRAP1	BMP2K	KDM5B	SPRY2	STOX1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	FAM107B	AGPAT6	22
HACE1	BMP2K	KDM5B	ARAF	STOX1	MTA3	DDI1	UBC	PLEKHM1	PDE4B	ZNF665	STX4	22
HACE1	BMP2K	RAP1GAP2	NOM1	STOX1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	TTF1	22
HACE1	BMP2K	DTL	MED14	MBD3L3	C1GALT1	DDI1	UBC	ZNF14	ZNF135	ZNF665	LCOR	22
HACE1	BMP2K	KDM5B	NOM1	STOX1	MTA3	DDI1	UBC	ZNF14	ZNF135	ZNF665	MBTPS2	22
HACE1	BMP2K	CHRAC1	ACRBP	STOX1	MTA3	DDI1	UBC	ZNF14	ZNF135	ZNF665	STX4	22
HACE1	BMP2K	KDM5B	ARAF	ZRSR1	MTA3	DDI1	UBC	ZNF14	ZNF135	ZNF665	LCOR	22
HACE1	BMP2K	KDM5B	NOM1	EFR3B	MTA3	DDI1	UBC	ZNF14	MAPK1	ZNF665	STX4	22
HACE1	BMP2K	KDM5B	MED14	STOX1	MTA3	DDI1	HSP90AA1	ZNF14	ZNF135	ZNF665	LCOR	22
HACE1	BMP2K	KDM5B	MED14	STOX1	C1GALT1	DDI1	UBC	ZNF14	PDE4B	ZNF665	STX4	22
HACE1	BMP2K	KDM5B	PCDHB5	ZRSR1	MTA3	DDI1	UBC	ZNF14	ZNF135	ZNF665	STX4	22
HACE1	BMP2K	COX6B2	MED14	STOX1	C1GALT1	DDI1	UBC	ZNF525	ZNF135	ZNF665	HDDC3	22
